user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
washingtonpost,6665748878039842822,6823026698255174918,The midichlorians are the powerhouse of the Force #may4th,1588609699,8,https://www.tiktok.com/@washingtonpost/video/6823026698255174918?lang=en,4051,77,46,32000
washingtonpost,6665748878039842822,6821950212890725637,🐿     🐕     🏃‍♂️,1588359060,8,https://www.tiktok.com/@washingtonpost/video/6821950212890725637?lang=en,23900,200,82,210000
washingtonpost,6665748878039842822,6821891977513028870,Vote for us in the “Social: News & Politics” and “Video: Best Web Personality/Host” categories! #SoPickMe,1588345501,9,https://www.tiktok.com/@washingtonpost/video/6821891977513028870?lang=en,16800,114,135,103300
washingtonpost,6665748878039842822,6821578498675657990,🗓 ?,1588272513,9,https://www.tiktok.com/@washingtonpost/video/6821578498675657990?lang=en,21900,985,174,167000
washingtonpost,6665748878039842822,6821511171825356038,"Lookin good, everyone #newspaper #dogdad #focused #icandoit",1588256838,12,https://www.tiktok.com/@washingtonpost/video/6821511171825356038?lang=en,52600,1918,287,340400
washingtonpost,6665748878039842822,6821225095315426566,My new best friend is a little different but cool once you get to know him.,1588190230,14,https://www.tiktok.com/@washingtonpost/video/6821225095315426566?lang=en,16000,102,66,758700
washingtonpost,6665748878039842822,6821178455279832326,On my way to vote for the Washington Post at the Webby’s. We got two nominations! #horsegirl,1588179373,8,https://www.tiktok.com/@washingtonpost/video/6821178455279832326?lang=en,7321,87,77,56100
washingtonpost,6665748878039842822,6820859104513379589,Met someone at a party today #natureathome,1588105016,15,https://www.tiktok.com/@washingtonpost/video/6820859104513379589?lang=en,10900,317,124,70600
washingtonpost,6665748878039842822,6820820615952370949,Best muffins in the biz #bakingrecipe,1588096057,29,https://www.tiktok.com/@washingtonpost/video/6820820615952370949?lang=en,6223,159,87,48000
washingtonpost,6665748878039842822,6820501215915429125,It’s not just a hat.,1588021689,12,https://www.tiktok.com/@washingtonpost/video/6820501215915429125?lang=en,3381,24,49,29300
washingtonpost,6665748878039842822,6820436847508901126,The narrator in my head says hey,1588006702,16,https://www.tiktok.com/@washingtonpost/video/6820436847508901126?lang=en,5057,12,42,40800
washingtonpost,6665748878039842822,6819378047305665797,Dear humans and Sims: don’t drink bleach.,1587760181,15,https://www.tiktok.com/@washingtonpost/video/6819378047305665797?lang=en,28900,905,160,182600
washingtonpost,6665748878039842822,6819325641972862213,"Welcome, @apple",1587747979,25,https://www.tiktok.com/@washingtonpost/video/6819325641972862213?lang=en,6867,45,60,53300
washingtonpost,6665748878039842822,6819013245433580806,Wow! Can’t wait for my wish to come true!!,1587675244,18,https://www.tiktok.com/@washingtonpost/video/6819013245433580806?lang=en,50400,82,188,554600
washingtonpost,6665748878039842822,6818970198716992773,Can’t believe this is happening #goingpro,1587665221,20,https://www.tiktok.com/@washingtonpost/video/6818970198716992773?lang=en,6236,68,54,38800
washingtonpost,6665748878039842822,6818644450466680070,"Cut off my own head in photoshop, please enjoy",1587589377,12,https://www.tiktok.com/@washingtonpost/video/6818644450466680070?lang=en,275000,2378,601,1100000
washingtonpost,6665748878039842822,6818583203394211077,The tribe has spoken.,1587575117,27,https://www.tiktok.com/@washingtonpost/video/6818583203394211077?lang=en,13500,361,137,64600
washingtonpost,6665748878039842822,6818266953128414470,Work is home and home is work,1587501484,9,https://www.tiktok.com/@washingtonpost/video/6818266953128414470?lang=en,11900,69,55,117000
washingtonpost,6665748878039842822,6818216821401931014,Thanks for your help @patrickstarrr!,1587489812,12,https://www.tiktok.com/@washingtonpost/video/6818216821401931014?lang=en,4292,20,15,40600
washingtonpost,6665748878039842822,6817903588862463238,He’s real! 🧚‍♂️,1587416882,14,https://www.tiktok.com/@washingtonpost/video/6817903588862463238?lang=en,6301,101,37,52900
washingtonpost,6665748878039842822,6817847615401544965,Reply to @lickingchicken see?,1587403849,9,https://www.tiktok.com/@washingtonpost/video/6817847615401544965?lang=en,7163,55,76,44000
washingtonpost,6665748878039842822,6817844279268871429,𝔼𝕧𝕖𝕣𝕪𝕥𝕙𝕚𝕟𝕘 𝕚𝕤 𝕘𝕣𝕖𝕒𝕥 !,1587403072,13,https://www.tiktok.com/@washingtonpost/video/6817844279268871429?lang=en,41900,2355,192,343100
washingtonpost,6665748878039842822,6816765886251257094,Open mic night 🎙,1587151990,14,https://www.tiktok.com/@washingtonpost/video/6816765886251257094?lang=en,4757,67,52,38700
washingtonpost,6665748878039842822,6816704835598011653,Nothing wrong with some self-care.,1587137775,8,https://www.tiktok.com/@washingtonpost/video/6816704835598011653?lang=en,39100,2223,149,354500
washingtonpost,6665748878039842822,6816399664271625477,That second totally real human being looked different. #leavingmybody,1587066722,18,https://www.tiktok.com/@washingtonpost/video/6816399664271625477?lang=en,12700,110,58,70200
washingtonpost,6665748878039842822,6816324475127106822,Time for some perspective #leavingmybody,1587049216,12,https://www.tiktok.com/@washingtonpost/video/6816324475127106822?lang=en,4489,47,35,38300
washingtonpost,6665748878039842822,6816025464876862725,Feeling much better after this song.,1586979597,19,https://www.tiktok.com/@washingtonpost/video/6816025464876862725?lang=en,6289,148,63,48700
washingtonpost,6665748878039842822,6815973762484178182,Woo! Camping! 🏕,1586967559,18,https://www.tiktok.com/@washingtonpost/video/6815973762484178182?lang=en,5701,101,83,36300
washingtonpost,6665748878039842822,6815676256047189253,Bop-It hits different these days. #keepingbusy,1586898290,18,https://www.tiktok.com/@washingtonpost/video/6815676256047189253?lang=en,10100,240,78,58000
washingtonpost,6665748878039842822,6815582649705417989,So weird that it keeps glitching!!,1586876496,16,https://www.tiktok.com/@washingtonpost/video/6815582649705417989?lang=en,11300,146,36,65000
washingtonpost,6665748878039842822,6815302920259620102,Love going out! #keepingbusy,1586811366,11,https://www.tiktok.com/@washingtonpost/video/6815302920259620102?lang=en,23400,530,148,148700
washingtonpost,6665748878039842822,6815252871861472518,"Thanks for understanding, G. #keepingbusy",1586799713,31,https://www.tiktok.com/@washingtonpost/video/6815252871861472518?lang=en,11200,242,132,61300
washingtonpost,6665748878039842822,6814181046393801990,Social distance Easter egg hunting isn’t easy.,1586550160,15,https://www.tiktok.com/@washingtonpost/video/6814181046393801990?lang=en,9530,63,62,59400
washingtonpost,6665748878039842822,6814112976694512901,Who wants seconds?? #newspaper,1586534311,15,https://www.tiktok.com/@washingtonpost/video/6814112976694512901?lang=en,4337,91,58,40500
washingtonpost,6665748878039842822,6813818291874778374,We are sorry. #telenovela #thursdays,1586465702,16,https://www.tiktok.com/@washingtonpost/video/6813818291874778374?lang=en,3808,120,27,107500
washingtonpost,6665748878039842822,6813744190980148485,Never finished vacuuming.,1586448446,23,https://www.tiktok.com/@washingtonpost/video/6813744190980148485?lang=en,6946,325,95,46000
washingtonpost,6665748878039842822,6813429935059864837,I’m so fast #Superman,1586375278,14,https://www.tiktok.com/@washingtonpost/video/6813429935059864837?lang=en,5632,108,73,43400
washingtonpost,6665748878039842822,6813393871549107462,Stay tuned next week #DidLolaDoIt,1586366881,22,https://www.tiktok.com/@washingtonpost/video/6813393871549107462?lang=en,26000,1528,272,168200
washingtonpost,6665748878039842822,6813049050066111750,👍👍👍👍👍👍👎👎👎👎👍👍👍👍👎👎👎👎👍👍👍👍👍😄😄😄😄😄,1586286596,15,https://www.tiktok.com/@washingtonpost/video/6813049050066111750?lang=en,7459,249,109,54900
washingtonpost,6665748878039842822,6813013713214344454,Stay home. #newspaper,1586278369,21,https://www.tiktok.com/@washingtonpost/video/6813013713214344454?lang=en,12200,352,130,77200
washingtonpost,6665748878039842822,6812694959687208197,Cheer if you want an encore #smallgestures,1586204153,18,https://www.tiktok.com/@washingtonpost/video/6812694959687208197?lang=en,4700,65,96,36900
washingtonpost,6665748878039842822,6812635369608105222,Mail is exciting again!! #newspaper,1586190279,18,https://www.tiktok.com/@washingtonpost/video/6812635369608105222?lang=en,9209,183,114,57600
washingtonpost,6665748878039842822,6811564545954303238,Just doing my part! #smallgestures,1585940958,26,https://www.tiktok.com/@washingtonpost/video/6811564545954303238?lang=en,18200,188,136,78700
washingtonpost,6665748878039842822,6811520811006987525,🍫🌿  𝕀𝕞Ã𝓰𝕀ⓃαｔĮ𝓞Ň  💥☕️,1585930776,18,https://www.tiktok.com/@washingtonpost/video/6811520811006987525?lang=en,9369,211,176,57100
washingtonpost,6665748878039842822,6811199379773443334,Oh no - my evil twin!!,1585855936,10,https://www.tiktok.com/@washingtonpost/video/6811199379773443334?lang=en,4605,114,97,45000
washingtonpost,6665748878039842822,6811141643857595654,Sam can fly?????,1585842494,10,https://www.tiktok.com/@washingtonpost/video/6811141643857595654?lang=en,8283,79,91,59600
washingtonpost,6665748878039842822,6810781819680738566,𝐈𝐭 𝐢𝐬 𝐭𝐢𝐦𝐞. #tigerking,1585758716,19,https://www.tiktok.com/@washingtonpost/video/6810781819680738566?lang=en,38700,1771,151,537500
washingtonpost,6665748878039842822,6810588279767928070,This is crazy! Finally figured it out!!!,1585713655,14,https://www.tiktok.com/@washingtonpost/video/6810588279767928070?lang=en,14400,334,300,80700
washingtonpost,6665748878039842822,6810480830692003078,"Egg prices are going up, but I found a solution. #HatchAnEgg",1585688636,15,https://www.tiktok.com/@washingtonpost/video/6810480830692003078?lang=en,10600,236,119,76700
washingtonpost,6665748878039842822,6810414415591066886,Every CSI episode ever #newspaper,1585673175,15,https://www.tiktok.com/@washingtonpost/video/6810414415591066886?lang=en,19900,132,140,149200
washingtonpost,6665748878039842822,6810087913775385861,𝙋𝙧𝙚𝙩𝙩𝙮 𝙘𝙤𝙤𝙡 𝙩𝙧𝙞𝙘𝙠 #lifehack #latteart,1585597153,13,https://www.tiktok.com/@washingtonpost/video/6810087913775385861?lang=en,26700,612,180,134900
washingtonpost,6665748878039842822,6810046231184772357,"Meet Pam, everyone. She likes mixed berries yogurt. #newspaper",1585587450,13,https://www.tiktok.com/@washingtonpost/video/6810046231184772357?lang=en,11300,261,74,65300
washingtonpost,6665748878039842822,6808987633520250118,"Whoever Charlie is, he better say yes #promposal",1585340976,19,https://www.tiktok.com/@washingtonpost/video/6808987633520250118?lang=en,16800,293,97,103400
washingtonpost,6665748878039842822,6808918933081492742,ɪᴛ’s Qᴜᴀʀᴀɴᴛɪɴᴇ ᴅᴀʏ !,1585324979,22,https://www.tiktok.com/@washingtonpost/video/6808918933081492742?lang=en,19500,981,163,113400
washingtonpost,6665748878039842822,6808619389185740038,"Oh no, my evil twin! #telenovela",1585255235,11,https://www.tiktok.com/@washingtonpost/video/6808619389185740038?lang=en,15400,600,168,139400
washingtonpost,6665748878039842822,6808564469887716614,"It’s almost the weekend, apparently!! #blindinglights",1585242449,17,https://www.tiktok.com/@washingtonpost/video/6808564469887716614?lang=en,17000,351,194,125800
washingtonpost,6665748878039842822,6808222045680209157,Sam loves newspapers.,1585162722,13,https://www.tiktok.com/@washingtonpost/video/6808222045680209157?lang=en,11600,252,118,71300
washingtonpost,6665748878039842822,6808177286290869509,Quarantine but it’s a ‘90s sitcom #newspaper,1585152300,30,https://www.tiktok.com/@washingtonpost/video/6808177286290869509?lang=en,21100,618,147,104500
washingtonpost,6665748878039842822,6807877746648190214,Tried to take a walk today #quarantickets,1585082558,21,https://www.tiktok.com/@washingtonpost/video/6807877746648190214?lang=en,25500,379,120,121700
washingtonpost,6665748878039842822,6807799063405219078,It’ll grow back #hairtutorials,1585064239,11,https://www.tiktok.com/@washingtonpost/video/6807799063405219078?lang=en,18300,341,81,443400
washingtonpost,6665748878039842822,6807499926822489349,You’ll never believe what happened at the water cooler today #watercooler #happyathome #newspaper,1584994590,18,https://www.tiktok.com/@washingtonpost/video/6807499926822489349?lang=en,14800,443,178,71600
washingtonpost,6665748878039842822,6807449791971347717,😦 #happyathome,1584982917,17,https://www.tiktok.com/@washingtonpost/video/6807449791971347717?lang=en,83300,2282,386,590800
washingtonpost,6665748878039842822,6806349658428853509,"Thanks for your help, @thetechinteractive",1584726772,34,https://www.tiktok.com/@washingtonpost/video/6806349658428853509?lang=en,17700,63,46,93800
washingtonpost,6665748878039842822,6806324859413515526,"Live your best life, Gene. #DoomEternal #gaming",1584721001,9,https://www.tiktok.com/@washingtonpost/video/6806324859413515526?lang=en,28600,403,162,148300
washingtonpost,6665748878039842822,6806013216867536134,You can find all of these ingredients at a grocery store or pharmacy. Details in comment section! #happyathome,1584648439,15,https://www.tiktok.com/@washingtonpost/video/6806013216867536134?lang=en,25700,748,182,167400
washingtonpost,6665748878039842822,6805935209888943366,𝐑𝐨𝐧 𝐢𝐬 𝐦𝐲 𝐟𝐫𝐢𝐞𝐧𝐝 #happyathome,1584630276,8,https://www.tiktok.com/@washingtonpost/video/6805935209888943366?lang=en,24200,721,192,129700
washingtonpost,6665748878039842822,6805646253829950726,Hope this helps! #doityourself #tutorial,1584562999,18,https://www.tiktok.com/@washingtonpost/video/6805646253829950726?lang=en,10400,163,122,72300
washingtonpost,6665748878039842822,6805594337553009926,Went to the museum today! #Museum #Pointillism #HappyAtHome,1584550911,16,https://www.tiktok.com/@washingtonpost/video/6805594337553009926?lang=en,57900,451,333,467500
washingtonpost,6665748878039842822,6805263115396271366,"Stay inside, folks #quarantinelife",1584473792,16,https://www.tiktok.com/@washingtonpost/video/6805263115396271366?lang=en,21600,323,100,119000
washingtonpost,6665748878039842822,6805227746013318406,Thanks for listening!,1584465557,20,https://www.tiktok.com/@washingtonpost/video/6805227746013318406?lang=en,8018,283,103,54900
washingtonpost,6665748878039842822,6804893717586087173,The TV is so powerful #strengthtraining #newspaper,1584387785,10,https://www.tiktok.com/@washingtonpost/video/6804893717586087173?lang=en,13900,103,98,138300
washingtonpost,6665748878039842822,6804840171763272965,"Quarantine, day six #LastToiletPaper #quarantine #newspaper",1584375318,16,https://www.tiktok.com/@washingtonpost/video/6804840171763272965?lang=en,15800,421,159,90000
washingtonpost,6665748878039842822,6803772194406108422,𝗜’𝗺 𝗳𝗶𝗻𝗲,1584126660,19,https://www.tiktok.com/@washingtonpost/video/6803772194406108422?lang=en,80600,3292,478,353500
washingtonpost,6665748878039842822,6803718540055612677,Some useful definitions #coronavirus  #newspaper,1584114168,15,https://www.tiktok.com/@washingtonpost/video/6803718540055612677?lang=en,32800,1004,130,157500
washingtonpost,6665748878039842822,6803381666346716422,Someone check on Dave #lifeathome #newspaper,1584035735,13,https://www.tiktok.com/@washingtonpost/video/6803381666346716422?lang=en,116200,4806,481,912000
washingtonpost,6665748878039842822,6803358600371637509,Never saw it coming #lifeathome #quarantinelife #coronavirus,1584030363,17,https://www.tiktok.com/@washingtonpost/video/6803358600371637509?lang=en,23200,489,93,247200
washingtonpost,6665748878039842822,6803037777895247110,Day One: Already turned into a lamp. #newspaper #selfquarantine,1583955665,10,https://www.tiktok.com/@washingtonpost/video/6803037777895247110?lang=en,112800,7111,384,721500
washingtonpost,6665748878039842822,6802974155944840453,All Washington Post employees have been encouraged to work from home if they are able #coronavirus #selfquarantine #newspaper,1583940855,6,https://www.tiktok.com/@washingtonpost/video/6802974155944840453?lang=en,75400,1996,243,750800
washingtonpost,6665748878039842822,6802618076920548613,"To help combat coronavirus, don’t shake hands. #CoronavirusHandshake #ElbowBump #ParentTrap",1583857948,15,https://www.tiktok.com/@washingtonpost/video/6802618076920548613?lang=en,154000,15100,613,1200000
